variant_id,variant_label,solver,mesh_mode,component,unit,time_index,elapsed_seconds,time_label,value,source
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,26,22464000.0,260.0 d,-25.44882812360975,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,27,23328000.0,270.0 d,-25.44882812360975,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,28,24192000.0,280.0 d,33.931770831479675,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,29,25056000.0,290.0 d,33.931770831479675,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,30,25920000.0,300.0 d,33.931770831479675,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,31,26784000.0,310.0 d,-25.44882812360975,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,32,27648000.0,320.0 d,-25.44882812360975,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,33,28512000.0,330.0 d,-25.44882812360975,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,34,29376000.0,340.0 d,0.0,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,35,30240000.0,350.0 d,0.0,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,36,31104000.0,360.0 d,0.0,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,37,31968000.0,370.0 d,0.0,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,0,0.0,0.0 d,0.0,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,1,864000.0,10.0 d,0.03690416562679212,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,2,1728000.0,20.0 d,0.0004018258987839244,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,3,2592000.0,30.0 d,0.00043344866443105414,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,4,3456000.0,40.0 d,0.772638257414507,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,5,4320000.0,50.0 d,0.9029485826596277,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,6,5184000.0,60.0 d,0.004404203627462842,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
