point_id,point_label,x_m,solver,solver_label,elapsed_days,head_m,clearance_m
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,420.0,6.728169414815066,-3.209330585184934
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,435.0,6.550502141460129,-3.3869978585398712
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,450.0,6.392058003352903,-3.5454419966470967
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,465.0,6.250758933488469,-3.686741066511531
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,480.0,6.124725209054572,-3.8127747909454284
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,495.0,6.012252098234087,-3.925247901765913
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,510.0,5.911845879086607,-4.025654120913393
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,525.0,5.822179364002572,-4.115320635997428
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,540.0,5.7420774431288395,-4.1954225568711605
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,555.0,5.670499087090079,-4.267000912909921
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,570.0,5.606521562780326,-4.330978437219674
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,585.0,5.549326231927064,-4.388173768072936
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,600.0,5.49818555800925,-4.43931444199075
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,615.0,5.452431752625781,-4.485068247374219
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,630.0,5.411503314304691,-4.525996685695309
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,645.0,5.374892590995063,-4.562607409004937
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,660.0,5.342141095894436,-4.595358904105564
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,675.0,5.312838603334242,-4.624661396665758
