date,Qsim,Ssim,gain,perc,pr,s,r,n
2006-06-17,1.0183461462711294,,,0.13912856762496356,0.13912856762496356,125.78470162721636,41.028782927531324,0.0
2006-06-18,0.9573361390432424,,,0.12129913300778136,2.442510281208774,122.37455254835727,40.485164020257585,0.0
2006-06-19,1.1026739877863891,,,0.14557579327540557,0.17993172424592588,126.93204226714849,41.317796200837535,0.0
2006-06-20,1.1332765925986754,,,0.14511905567826844,0.14511905567826844,126.85211054290258,41.21990919113474,0.0
2006-06-21,1.0132936317431016,,,0.12908197566773186,0.12908197566773186,123.90923861583985,40.667920701420826,0.0
2006-06-22,0.9225709472204708,,,0.11286103741114703,0.11286103741114703,120.61916264084097,40.1453917927787,0.0
2006-06-23,0.8692712171342216,,,0.09826479762332962,0.09826479762332962,117.31830134929682,39.65126493281874,0.0
2006-06-24,0.8224946174080834,,,0.08489888389999904,0.08489888389999904,113.93219820994986,39.182325613179614,0.0
2006-06-25,0.7797648800696534,,,0.07687745856080798,4.460873773602349,111.68980283544103,38.7360774388126,0.0
2006-06-26,1.0976868677248324,,,0.12058054818194501,4.852838568538093,122.2289290618387,40.85549108296385,0.0
2006-06-27,1.6625592492312795,,,0.17152657504029087,0.17152657504029087,131.17609049330062,43.901055948252775,0.0
2006-06-28,1.6553679792743836,,,0.15925467126868867,0.15925467126868867,129.23806393956554,44.01999892066853,0.0
2006-06-29,1.3597555355954662,,,0.1371557294714683,0.1371557294714683,125.4251475083702,43.20388753517959,0.0
2006-06-30,1.189383861896285,,,0.11643848984050173,0.11643848984050173,121.37575809435161,42.45860610431358,0.0
2006-07-01,1.100194898262817,,,0.09937812013900674,1.8679859973647763,117.58338997509749,41.77030828077911,0.0
2006-07-02,1.1862720814402303,,,0.11710856653288697,0.11710856653288697,121.51540397773272,42.15728141730865,0.0
2006-07-03,1.179035687859232,,,0.09995465043038446,0.09995465043038446,117.71973462042958,41.83594736934223,0.0
2006-07-04,1.0585732840569313,,,0.0837674209372867,1.9765490648735007,113.62643490498155,41.191728367943576,0.0
2006-07-05,1.1332113227417842,,,0.10222181284132643,0.10222181284132643,118.24988584010804,41.68870977166712,0.0
2006-07-06,1.1345146978856615,,,0.08864250628340584,0.08864250628340584,114.92120564091135,41.42238518163713,0.0
2006-07-07,1.016344239874749,,,0.0778495880479404,0.0778495880479404,111.97124203415909,40.80512620991132,0.0
2006-07-08,0.9262842317880657,,,0.06902816048887386,0.06902816048887386,109.30666246556422,40.23074279252687,0.0
2006-07-09,0.8694323556004275,,,0.06095445740404113,0.06095445740404113,106.61773962177465,39.69463376021039,0.0
2006-07-10,0.819856295372253,,,0.05397619247520205,0.05397619247520205,104.05364858737035,39.192327358598654,0.0
2006-07-11,0.7752647298346009,,,0.047094708946113104,0.047094708946113104,101.25107394404795,38.72015780266198,0.0
2006-07-12,0.7349093327099806,,,0.040042510585840116,0.040042510585840116,98.01604547232489,38.27461805134249,0.0
2006-07-13,0.6981338420692719,,,0.03363772535396645,0.03363772535396645,94.65568233997344,37.852419661424996,0.0
2006-07-14,0.664465852907865,,,0.02821673676631712,0.02821673676631712,91.3845125615884,37.45117693369319,0.0
2006-07-15,0.6335859741525108,,,0.02372268668771664,0.02372268668771664,88.2663820789333,37.069225874081674,0.0
2006-07-16,0.6052236317412689,,,0.01999151278360702,0.01999151278360702,85.29512583188118,36.70521783431362,0.0
2006-07-17,0.5791212640646056,,,0.016763015187175972,1.3555226830081466,82.34150859117736,36.357931892458154,0.0
2006-07-18,0.6462873467531056,,,0.02540656314183605,0.9935583647073627,89.4859859081692,36.80263806374911,0.0
2006-07-19,0.7298737771567402,,,0.03230414843017809,0.03230414843017809,93.89242754346185,37.27511714013722,0.0
2006-07-20,0.6966007532930487,,,0.03201630407511858,0.03201630407511858,93.72438821375808,37.09323630129358,0.0
2006-07-21,0.6237335985214576,,,0.028046716405967502,0.028046716405967502,91.27405043584103,36.73350552895902,0.0
2006-07-22,0.5828772222061488,,,0.024104153622943256,0.024104153622943256,88.54859574300697,36.3910051856117,0.0
2006-07-23,0.5583249758399736,,,0.020542339219557646,0.020542339219557646,85.76027812587652,36.06337648772491,0.0
2006-07-24,0.5361379561742587,,,0.017618486786909845,0.017618486786909845,83.165635213072,35.74942948097006,0.0
2006-07-25,0.515512296277505,,,0.015791234320544335,1.2250192833768914,81.36348544980659,35.44834863197919,0.0
2006-07-26,0.5748407268502453,,,0.023418149984932475,0.023418149984932475,88.0384661664297,35.861102047346456,0.0
2006-07-27,0.5899631774217997,,,0.01987986035417571,0.01987986035417571,85.19959311557756,35.793448298155226,0.0
2006-07-28,0.5373729100427987,,,0.016606473914125522,0.016606473914125522,82.18707922371415,35.49213489362151,0.0
2006-07-29,0.500191748375382,,,0.014277132598684798,0.014277132598684798,79.73908760403766,35.202435931469616,0.0
2006-07-30,0.48121891715181253,,,0.013582060047641016,0.7591170944974444,78.9468253479041,34.92393977335226,0.0
2006-07-31,0.5111961671314719,,,0.017962144098221815,0.017962144098221815,83.48770825340665,35.08925545801822,0.0
2006-08-01,0.5152466345376481,,,0.017611503531028,0.017611503531028,83.15903867468795,34.96306148151894,0.0
2006-08-02,0.4787874035840777,,,0.0153182647628366,0.0153182647628366,80.8699603694898,34.69733064449386,0.0
2006-08-03,0.45214265595870407,,,0.01316312075959422,0.01316312075959422,78.45351198030521,34.44158324820437,0.0
2006-08-04,0.4368091618436397,,,0.01113011462013598,0.01113011462013598,75.86404012250505,34.19475357854146,0.0
2006-08-05,0.42286066831463154,,,0.009328963379246808,0.009328963379246808,73.23159968660887,33.95626106574357,0.0
2006-08-06,0.4097054917822713,,,0.007840302091371282,1.000918773912968,70.72855910285543,33.72564669738913,0.0
